Kreis; Gemeindeschluessel; Gemeindename; Gemarkungsschluessel; Gemarkungsname; Aktualitaet
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7836; Graditz Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7902; Loßwig Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7903; Loßwig Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7904; Loßwig Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7905; Loßwig Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7906; Loßwig Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7907; Loßwig Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7921; Mehderitzsch Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7922; Mehderitzsch Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7923; Mehderitzsch Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7924; Mehderitzsch Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7925; Mehderitzsch Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7926; Mehderitzsch Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7927; Mehderitzsch Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7928; Mehderitzsch Flur 8; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7929; Mahitzschen Flur 11; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7930; Melpitz Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7931; Melpitz Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7932; Melpitz Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7985; Staupitz Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7986; Staupitz Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7987; Staupitz Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7988; Staupitz Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7989; Staupitz Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7990; Staupitz Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7991; Staupitz Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 7992; Staupitz Flur 8; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8012; Torgau Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8013; Torgau Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8014; Torgau Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8015; Torgau Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8016; Torgau Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8017; Torgau Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8018; Torgau Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8019; Torgau Flur 8; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8020; Torgau Flur 9; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8021; Torgau Flur 10; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8022; Torgau Flur 11; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8023; Torgau Flur 12; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8024; Torgau Flur 13; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8025; Torgau Flur 14; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8026; Torgau Flur 15; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8027; Torgau Flur 16; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8028; Torgau Flur 17; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8029; Torgau Flur 18; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8030; Torgau Flur 19; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8031; Torgau Flur 20; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8032; Torgau Flur 21; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8033; Torgau Flur 22; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8034; Torgau Flur 23; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8035; Torgau Flur 24; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8036; Torgau Flur 25; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8037; Torgau Flur 26; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8038; Torgau Flur 27; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8039; Torgau Flur 28; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8040; Torgau Flur 29; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8041; Torgau Flur 30; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8042; Torgau Flur 31; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8043; Torgau Flur 32; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8044; Torgau Flur 33; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8045; Torgau Flur 34; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8046; Torgau Flur 35; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8047; Torgau Flur 36; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8048; Torgau Flur 37; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8049; Torgau Flur 38; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8050; Torgau Flur 39; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8051; Torgau Flur 40; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8052; Zwethau Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8053; Zwethau Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8082; Weßnig Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8083; Weßnig Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8084; Weßnig Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8085; Weßnig Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8086; Weßnig Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8087; Weßnig Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8088; Weßnig Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8107; Zinna Flur 1; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8108; Zinna Flur 2; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8109; Zinna Flur 3; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8110; Zinna Flur 4; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8111; Zinna Flur 5; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8112; Zinna Flur 6; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8113; Zinna Flur 7; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8114; Zinna Flur 8; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8115; Zinna Flur 9; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8116; Zinna Flur 10; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8117; Zinna Flur 11; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8118; Zinna Flur 12; aktuell
Landkreis Nordsachsen; 14730310; Stadt Torgau; 8188; Torgau Flur 41; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7823; Falkenberg Flur 1; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7824; Falkenberg Flur 2; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7825; Falkenberg Flur 3; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7826; Falkenberg Flur 4; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7827; Falkenberg Flur 5; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7828; Falkenberg Flur 6; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7829; Falkenberg Flur 7; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7830; Falkenberg Flur 8; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 7831; Falkenberg Flur 9; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8054; Trossin Flur 1; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8055; Trossin Flur 2; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8056; Trossin Flur 3; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8057; Trossin Flur 4; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8058; Trossin Flur 5; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8059; Trossin Flur 6; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8060; Trossin Flur 7; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8061; Trossin Flur 8; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8062; Dahlenberg Flur 1; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8063; Dahlenberg Flur 2; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8064; Dahlenberg Flur 3; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8065; Dahlenberg Flur 4; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8066; Dahlenberg Flur 5; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8067; Roitzsch Flur 1; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8068; Roitzsch Flur 2; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8069; Roitzsch Flur 3; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8070; Roitzsch Flur 4; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8071; Roitzsch Flur 5; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8072; Roitzsch Flur 6; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8073; Roitzsch Flur 7; aktuell
Landkreis Nordsachsen; 14730320; Trossin; 8074; Roitzsch Flur 8; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6613; Collm; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6614; Lampersdorf; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6648; Liptitz; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6650; Altluppa; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6651; Deutschluppa; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6652; Calbitz; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6653; Malkwitz; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6654; Mahlis; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6655; Gröppendorf; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6656; Wadewitz; aktuell
Landkreis Nordsachsen; 14730330; Wermsdorf; 6693; Wermsdorf; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2282; Klitschmar Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2283; Klitschmar Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2284; Klitschmar Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2285; Klitschmar Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2286; Kölsa Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2287; Kölsa Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2288; Kölsa Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2300; Kyhna Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2301; Kyhna Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2302; Kyhna Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2303; Kyhna Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2304; Kyhna Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2305; Kyhna Flur 6; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2306; Kyhna Flur 7; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2307; Kyhna Flur 8; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2318; Lissa Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2320; Lissa Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2321; Lissa Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2341; Pohritzsch Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2342; Pohritzsch Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2343; Pohritzsch Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2344; Pohritzsch Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2345; Pohritzsch Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2394; Wiedemar Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2395; Wiedemar Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2396; Wiedemar Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2397; Wiedemar Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2398; Wiedemar Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2399; Wiesenena Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2400; Wiesenena Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2401; Wiesenena Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2402; Wiesenena Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2403; Wiesenena Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2404; Wiesenena Flur 6; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2405; Wiesenena Flur 7; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2406; Wiesenena Flur 8; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2407; Wiesenena Flur 9; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2408; Wiesenena Flur 10; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2409; Wiesenena Flur 11; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2410; Wiesenena Flur 12; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2422; Zaasch Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2423; Zaasch Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2424; Zaasch Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2425; Zaasch Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2426; Zaasch Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2427; Zaasch Flur 6; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2428; Zschernitz Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2429; Zschernitz Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2430; Zschernitz Flur 3; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2431; Zschernitz Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2432; Zschernitz Flur 5; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2454; Zwochau Flur 1; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2455; Zwochau Flur 2; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2457; Zwochau Flur 4; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2460; Zwochau Flur 7; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2461; Zwochau Flur 8; aktuell
Landkreis Nordsachsen; 14730340; Wiedemar; 2462; Zwochau Flur 9; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3207; Glaucha Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3208; Glaucha Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3209; Glaucha Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3210; Glaucha Flur 4; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3211; Glaucha Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3212; Glaucha Flur 6; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3224; Hohenprießnitz Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3225; Hohenprießnitz Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3226; Hohenprießnitz Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3227; Hohenprießnitz Flur 4; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3228; Hohenprießnitz Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3229; Hohenprießnitz Flur 6; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3230; Hohenprießnitz Flur 7; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3269; Krippehna Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3270; Krippehna Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3271; Krippehna Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3273; Krippehna Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3274; Krippehna Flur 6; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3275; Krippehna Flur 7; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3276; Krippehna Flur 8; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3321; Naundorf Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3322; Naundorf Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3323; Naundorf Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3324; Naundorf Flur 4; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3325; Naundorf Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3326; Rödgen Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3327; Rödgen Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3328; Rödgen Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3329; Rödgen Flur 4; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3330; Rödgen Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3421; Zschepplin Flur 1; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3422; Zschepplin Flur 2; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3423; Zschepplin Flur 3; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3424; Zschepplin Flur 4; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3425; Zschepplin Flur 5; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3426; Zschepplin Flur 6; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3427; Zschepplin Flur 7; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3428; Zschepplin Flur 8; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3429; Zschepplin Flur 9; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3430; Zschepplin Flur 10; aktuell
Landkreis Nordsachsen; 14730360; Zschepplin; 3431; Zschepplin Flur 11; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6711; Gersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6712; Borna; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6722; Friedrichswalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6723; Ottendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6724; Göppersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6725; Wingendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6774; Nentmannsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628040; Bahretal; 6775; Niederseidewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3704; Bannewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3705; Boderitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3706; Cunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3707; Eutschütz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3708; Nöthnitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3709; Rosentitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3710; Welschhufe; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3739; Gaustritz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3740; Golberode; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3741; Goppeln; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3772; Börnchen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3773; Possendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3774; Wilmsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3779; Hänichen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628050; Bannewitz; 3780; Rippien; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628070; Dohma; 6714; Großcotta; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628070; Dohma; 6715; Kleincotta; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628070; Dohma; 6716; Dürrhof; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628070; Dohma; 6719; Dohma; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628070; Dohma; 6726; Goes; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628090; Dorfhain; 3717; Dorfhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 6821; Wünschendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7504; Dürrröhrsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7505; Dittersbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7531; Porschendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7532; Elbersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7547; Stürza; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7548; Dobra; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628100; Dürrröhrsdorf-Dittersbach; 7550; Wilschdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628140; Gohrisch; 6717; Cunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628140; Gohrisch; 6727; Gohrisch; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628140; Gohrisch; 6751; Kleinhennersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628140; Gohrisch; 6778; Papstdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628150; Hartmannsdorf-Reichenau; 2725; Hartmannsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628150; Hartmannsdorf-Reichenau; 2749; Reichenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628170; Hermsdorf/Erzgeb.; 2728; Hermsdorf E.; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628170; Hermsdorf/Erzgeb.; 2763; Seyde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2707; Beerwalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2708; Borlas; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2731; Höckendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2741; Obercunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2745; Pretzschendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2746; Friedersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2747; Röthenbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2753; Ruppendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 2754; Paulshain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 3716; Colmnitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628205; Klingenberg; 3751; Klingenberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3701; Babisnau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3702; Bärenklause; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3703; Kautzsch; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3752; Brösgen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3753; Gombsen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3754; Kleba; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3755; Kleincarsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3756; Mittelkreischa; aktuell
